F157,F159,F160,F162,F265,F267,F268,F270,F886,F1936,F1938,F2074,F2076,F2182,F2285,F2481,F2578,F2779,F3226,F3228,F3229,F3231,F3337,F3339,F3445,F3447,F3502,F3504,F3908,F3912,F115,F321,F527,F531,F670,F1692,F2082,F2122,F2582,F2678,F2737,F2956,F3836,F3887,F3894,F3924
0.36,0.52,0.44,0.62,0.18,0.29,0.26,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.84,2.74,0.02,-0.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.52,14.52,0,0,0.49,1.11,1.04,1.21,0.0,0.0,0.111111111,0.0,0.0,-0.13,-0.11,17.0,101291.6,237,45.0,0
0.14,0.52,0.18,0.62,0.14,0.29,0.18,0.41,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.95,-0.01,-0.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.36,0.96,0.87,1.0,0.0,0.0,0.0,0.0,-0.06,-0.12,-0.24,216.0,4914447.18,159,41.0,0
0.5,0.52,0.44,0.62,0.33,0.29,0.29,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.26,2.3,-0.13,-0.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.72,0.83,1.0,0.82,0.0,0.0,0.01010101,0.0,-0.31,-0.05,-0.08,149.0,57584.77,33,3.0,0
0.4,0.52,0.43,0.62,0.2,0.29,0.22,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.65,2.53,-0.02,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.4,1.14,0.91,1.23,1.0,0.0,0.0,0.0,0.0,-0.17,-0.35,90.0,5675148.58,206,31.0,0
0.5,0.52,0.56,0.62,0.2,0.29,0.22,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,-0.42,0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.36,1.2,1.15,1.19,0.0,0.0,0.0,0.0,-0.15,1.04,-0.41,80.0,1128985.59,8,31.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.87,3.9,-0.18,-0.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,0.53,0.0,1.21,0.0,0.0,0.069444444,0.0,-0.48,0.02,-0.17,345.0,825290.11,127,68.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,1.44,4.38,-0.31,-0.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.44,1.17,1.75,0.0,10.0,0.0,0.009041591,0.0,0.05,-0.24,365.0,10285280.1,121,70.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.1,0.88,1.1,0.0,0.0,0.0,0.0,-0.19,-0.18,-0.32,31.0,8254.0,104,9.0,0
0.85,0.84,1.0,1.0,0.71,0.64,0.96,0.96,0.0,0.0,0.0,0.735294118,0.676470588,0.752941176,0.0,0.12,-0.26,-0.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.86,1.22,1.35,1.44,0.0,0.0,0.0,0.023529412,0.12,-0.53,-0.64,42.0,500.0,102,9.0,0
0.4,0.52,0.39,0.62,0.22,0.29,0.22,0.41,0.0,0.0,0.0,0.0,0.0,0.009153318,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.66,15.66,0,0,0.42,0.95,1.34,0.72,0.0,0.0,0.02173913,0.0,0.0,0.0,-0.37,33.0,386672.81,190,48.0,0
0.45,0.52,0.45,0.62,0.22,0.29,0.22,0.41,0.0,0.0,0.0,0.0,0.0,0.0,1.24,3.11,-0.05,-0.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.46,1.02,1.05,1.51,0.0,0.0,0.0,0.0,-0.12,-0.2,-0.19,1089.0,301380.28,341,32.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.92,3.31,0.18,0.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.58,1.11,0.97,1.03,0.0,0.0,0.0,0.0,0.0,0.08,0.28,108.0,1379577.42,60,27.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.032467532,0.0,0.023041475,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.53,1.0,1.0,1.21,0.0,0.0,0.090909091,0.002304147,0.0,-0.12,-0.5,64.0,4137.06,24,2.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.4,1.88,0.0,2.95,0.0,0.0,0.027777778,0.0,0.0,-0.12,0.0,64.0,86078605.25,23,2.0,0
0.5,0.54,0.35,0.31,0.22,0.21,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.92,-0.3,-0.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.5,1.87,1.1,2.53,0.0,0.0,0.0,0.0,0.16,-0.36,-0.41,87.0,1000.0,5,21.0,0
0.68,0.69,0.63,0.85,0.52,0.56,0.38,0.77,0.0,0.0,0.0,0.777777778,0.733333333,0.805970149,0.8,3.0,0.09,0.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.68,1.13,0.49,1.51,0.0,0.0,0.0,0.0,-0.1,0.18,0.28,125.0,1369927.6,183,74.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.018518519,0.018518519,0.925233645,0.775700935,0.920454545,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.52,2.56,1.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,-0.33,64.0,6427030.08,263,29.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.56,1.06,1.23,1.21,0.0,0.0,0.0,0.0,0.0,-0.12,-0.38,12.0,789187.75,170,42.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.015625,0.0,0.012875536,0.32,0.32,-0.34,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.38,0.55,3.75,1.15,0.0,2.0,0.160714286,0.002145923,0.0,-0.25,-0.5,5.0,257652.0,123,36.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.005464481,0.0,0.010471204,0.42,1.71,-0.16,-0.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.3,2.3,0,0,0.75,1.51,0.0,2.5,0.0,2.0,0.234972678,0.002617801,0.0,-0.15,-0.23,93.0,1059682.56,521,63.0,0
0.65,0.64,0.71,0.67,0.37,0.36,0.37,0.39,0.0,0.0,0.0,0.90625,0.65625,0.871794872,0.0,0.02,-0.33,-0.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.68,0.96,1.0,0.95,0.0,0.0,0.0,0.025641026,0.61,-0.29,-0.51,112.0,84052.1,582,84.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.558139535,0.488372093,0.582524272,0.2,1.55,-0.26,-0.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.59,12.59,0,0,0.45,1.36,0.85,1.46,0.0,0.0,0.0,0.0,0.0,-0.07,-0.32,30.0,-3945326699.0,346,57.0,0
0.7,0.7,0.97,0.97,0.6,0.6,0.96,0.96,0.0,0.0,0.0,0.894117647,0.835294118,0.916666667,0.09,0.31,-0.39,-0.62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.73,1.43,0.0,1.8,0.0,0.0,0.0,0.017857143,0.0,-0.37,-0.56,24.0,939531.11,95,34.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.794117647,0.735294118,0.794117647,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.55,1.43,1.5,2.16,0.0,1.0,0.0,0.029411765,0.0,-0.12,-0.44,64.0,7421869.01,299,46.0,0
1.0,0.52,1.0,0.62,1.0,0.29,1.0,0.41,0.0,0.0,0.0,0.441202476,0.0,0.44667171,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.000884173,0.000378215,0.0,-0.12,-0.52,7.0,335923.24,298,46.0,0
0.53,0.6,0.85,0.85,0.33,0.37,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.52,0.94,0.78,1.6,0.0,0.0,0.0,0.0625,0.0,-0.12,-0.49,0.0,17739929.66,49,24.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,-0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.38,1.32,0.81,1.87,0.0,0.0,0.0,0.0,0.0,-0.6,-0.82,7.0,1665030.5,1,44.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.75,1.74,1.67,2.49,0.0,1.0,0.0,0.333333333,0.0,-0.12,0.0,64.0,867503.1,206,26.0,0
0.49,0.53,0.69,0.7,0.33,0.34,0.64,0.66,0.0,0.0,0.0,0.931372549,0.598039216,0.935960591,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.49,1.21,1.07,1.8,0.0,0.0,0.0,0.014778325,0.0,0.0,0.0,64.0,133701.25,194,59.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.95,0.525,0.957894737,0.0,0.11,-0.5,-0.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.4,1.0,1.07,0.8,0.0,0.0,0.0,0.0,0.0,-0.67,-0.81,25.0,7077231.7,165,35.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.19047619,0.0,0.169491525,0.0,0.0,-0.17,-0.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.46,0.81,0.65,0.94,0.0,0.0,0.007936508,0.012711864,0.0,-0.25,-0.37,5.0,1125942.95,165,33.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.953488372,0.837209302,0.952380952,1.0,4.0,-0.17,-0.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.39,0.72,0.88,0.7,1.0,0.0,0.0,0.0,0.0,0.05,-0.06,122.0,19640474.57,153,33.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.959459459,0.824324324,0.952755906,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.39,1.52,1.19,1.7,0.0,0.0,0.0,0.0,0.07,-0.12,0.13,151.0,-407143509.2,141,28.0,0
0.43,0.43,0.75,0.75,0.29,0.29,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.41,1.74,0.85,3.37,0.0,1.0,0.0,0.038461538,0.56,-0.22,-0.44,17.0,-270939642.7,2,22.0,0
0.33,0.35,0.04,0.08,0.18,0.19,0.01,0.02,0.0,0.013513514,0.013513514,0.860294118,0.764705882,0.868292683,1.86,5.59,0.35,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.34,1.19,0.59,0.88,0.0,0.0,0.0,0.0,0.0,0.18,0.04,2813.0,4365963.14,145,34.0,0
1.0,1.0,1.0,1.0,0.91,1.0,0.83,1.0,0.0,0.0,0.0,0.010204082,0.0,0.014760148,0.0,0.15,-0.28,-0.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.88,0.95,0.8,0.94,0.0,1.0,0.020408163,0.073800738,-0.28,-0.51,-0.61,17.0,22066.03,144,34.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.03030303,0.03030303,0.741935484,0.677419355,0.77173913,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.33,19.33,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.29,-0.12,0.02,13.0,72688.79,145,34.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.538461538,0.538461538,0.588235294,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.53,1.0,1.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,64.0,8283054.73,145,34.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.63,1.25,1.16,0.96,0.0,1.0,0.0,0.5,0.0,-0.12,0.0,64.0,-567664357.2,16,2.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,-0.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.57,1.3,1.09,1.49,0.0,0.0,0.0,0.0,0.65,-0.31,-0.34,67.0,-1456851244.0,14,38.0,0
0.45,0.43,0.51,0.52,0.21,0.23,0.26,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.86,-0.3,-0.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.43,1.32,1.03,1.41,0.0,0.0,0.0,0.0,0.56,-0.33,-0.33,43.0,-6544158084.0,0,65.0,0
0.64,0.7,0.84,0.91,0.4,0.44,0.62,0.73,0.0,0.0,0.0,0.993464052,0.22875817,0.989010989,0.21,0.78,-0.18,-0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.66,1.31,0.82,1.77,0.0,0.0,0.0,0.0,0.0,-0.26,-0.36,67.0,-338137085.8,181,39.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1.0,1.0,1.0,1.21,0.0,3.0,0.0,0.027149321,0.14,0.76,0.02,144.0,1613810.19,232,61.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.920634921,0.746031746,0.943396226,0.56,2.67,-0.28,-0.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.86,0.42,0.0,1.6,0.0,0.0,0.0,0.0,-0.22,0.33,-0.08,116.0,705014.86,329,77.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.027777778,0.027777778,0.698113208,0.594339623,0.688073394,0.0,120.64,0.0,63.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.5,1.07,1.0,1.21,0.0,0.0,0.0,0.0,0.0,63.87,-0.29,7.0,69244.9,0,36.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.153846154,0.153846154,0.3125,3.04,4.82,1.22,0.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.75,1.33,1.67,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,1.02,70.0,33071.26,0,31.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.53,1.07,1.0,1.21,0.0,1.0,0.0,0.004504505,0.02,-0.12,2.41,58.0,10299594.98,291,68.0,0
0.36,1.0,0.55,1.0,0.16,0.5,0.2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.89,1.4,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.39,1.01,0.7,2.12,0.0,0.0,0.0,0.0,0.0,-0.25,0.8,5.0,6216.99,276,71.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.266666667,0.266666667,0.555555556,0.407407407,0.569620253,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.53,1.07,1.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,1.0,82354432.38,189,49.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1.0,0.67,1.0,1.21,0.0,0.0,0.25,0.0,0.0,-0.2,6.18,7.0,716475.58,12,2.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.779411765,0.661764706,0.785714286,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.75,0.11,0.83,0.0,0.0,2.0,0.029411765,0.040816327,0.0,-0.12,0.5,1.0,1888056.3,96,29.0,0
0.76,0.79,0.71,0.72,0.24,0.36,0.24,0.24,0.0,0.0,0.0,0.587301587,0.53968254,0.643478261,2.11,2.88,1.8,1.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.71,0.33,0.39,1.12,0.0,0.0,0.015873016,0.0,0.0,0.04,-0.24,9.0,475554.67,214,40.0,0
0.0,0.52,0.0,0.62,0.0,0.29,0.0,0.41,0.0,0.041666667,0.041666667,0.910344828,0.372413793,0.903323263,0.25,0.25,-0.34,-0.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.43,1.79,1.64,6.28,0.0,0.0,0.0,0.0,0.0,-0.26,-0.53,16.0,60164022.4,150,18.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.75,0.625,0.466666667,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.83,1.11,1.11,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1088313.9,128,44.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.056338028,0.0,0.070175439,0.31,4.68,-0.29,0.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.0,1.0,1.21,0.0,0.0,0.0,0.00877193,0.02,0.99,0.3,249.0,520381.82,105,51.0,0
0.47,0.51,0.58,0.68,0.29,0.31,0.29,0.34,0.0,0.0,0.0,0.966101695,0.796610169,0.943661972,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.49,1.02,0.96,1.08,0.0,0.0,0.0,0.0,-0.08,-0.12,0.28,12.0,10215598.23,92,56.0,0
0.63,0.45,0.73,0.7,0.41,0.27,0.47,0.44,0.0,0.0,0.0,0.88,0.76,0.863636364,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.63,0.98,1.2,1.08,0.0,0.0,0.0,0.0,0.0,-0.12,-0.22,64.0,18704722.67,241,57.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.56,1.04,1.18,1.1,0.0,0.0,0.0,0.0,0.01,-0.12,-0.06,83.0,32365138.51,57,48.0,0
0.55,0.56,0.66,0.64,0.35,0.36,0.45,0.41,0.0,0.0,0.0,0.98816568,0.449704142,0.975490196,0.0,0.0,0.0,-0.39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.55,1.08,0.91,1.17,0.0,0.0,0.0,0.0,0.0,-0.39,-0.36,95.0,1149457.94,51,12.0,0
0.38,0.38,0.65,0.68,0.13,0.14,0.21,0.22,0.0,0.0,0.0,0.714285714,0.421052632,0.0,0.45,0.46,-0.14,-0.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.46,1.07,1.52,1.7,0.0,0.0,0.0,0.0,0.04,-0.44,-0.42,117.0,788014.29,417,65.0,0
0.65,0.61,0.69,0.6,0.29,0.28,0.53,0.51,0.0,0.0,0.0,0.0,0.0,0.0,1.62,6.26,-0.33,-0.42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.58,1.53,1.09,1.42,0.0,0.0,0.0,0.0,0.0,-0.12,-0.4,109.0,1706759.9,417,65.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.99,2.39,-0.02,-0.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.22,0.0,1.5,0.0,0.0,0.0,0.0,0.0,-0.07,-0.1,277.0,362426.84,442,60.0,0
0.47,0.47,0.76,0.78,0.26,0.25,0.49,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.83,-0.18,-0.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.48,1.34,1.29,1.86,0.0,0.0,0.0,0.25,-0.15,-0.47,-0.53,84.0,144831.17,253,56.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,4.23,32.55,1.38,7.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.64,1.09,1.72,0.65,0.0,0.0,0.0,0.0,-0.54,2.4,0.74,78.0,2099667.24,112,57.0,0
0.56,0.52,0.59,0.62,0.25,0.29,0.29,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.61,0.0,-0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.54,1.15,1.01,1.2,0.0,0.0,0.0,0.0,-0.24,-0.33,-0.25,57.0,500000.0,39,27.0,0
0.42,0.4,0.45,0.47,0.28,0.29,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.19,-0.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.39,1.2,0.91,1.4,0.0,0.0,0.0,0.0,-0.15,-0.29,-0.02,71.0,62524476.99,153,13.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.125,0.125,0.909090909,0.613636364,0.902912621,0.25,1.63,-0.19,-0.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.23,1.24,1.18,0.0,0.0,0.0,0.0,0.0,0.06,-0.25,36.0,81951933.55,64,33.0,0
0.56,0.56,0.91,0.91,0.4,0.4,0.73,0.73,0.0,0.0,0.0,0.0,0.0,0.027027027,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.62,1.04,0.67,1.4,0.0,0.0,0.0,0.0,0.0,-0.12,-0.2,64.0,63379.4,77,27.0,0
0.57,0.57,0.58,0.58,0.29,0.29,0.34,0.33,0.0,0.0,0.0,0.85,0.8,0.810810811,1.52,6.07,0.97,1.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.69,23.69,0,0,0.57,1.37,1.96,1.11,0.0,0.0,0.0,0.0,2.12,0.12,0.85,94.0,854157.55,79,28.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.37,-0.43,-0.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.79,0.96,5.75,0.83,0.0,0.0,0.1,0.0,-0.04,-0.37,-0.55,74.0,507344.73,20,5.0,0
0.45,0.49,0.88,0.9,0.27,0.29,0.84,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.5,1.63,1.04,3.0,0.0,0.0,0.0,0.0,0.0,-0.12,-0.85,4.0,557960.89,201,56.0,0
